date,time,hz_low,hz_high,hz_bin_width,num_samples,dB_1,dB_2,dB_3,dB_4,dB_5
2024-12-31,13:43:27.032707,1205000000,1210000000,1000000.00,20,-66.42,-56.68,-56.99,-54.96,-55.78
2024-12-31,13:43:27.032707,1215000000,1220000000,1000000.00,20,-63.16,-66.50,-67.04,-58.75,-54.48
2024-12-31,13:43:27.032707,1220000000,1225000000,1000000.00,20,-54.14,-52.26,-54.45,-63.52,-62.49
2024-12-31,13:43:27.032707,1230000000,1235000000,1000000.00,20,-58.84,-61.43,-60.01,-61.27,-68.27
2024-12-31,13:43:27.032707,1225000000,1230000000,1000000.00,20,-43.09,-62.38,-55.06,-61.61,-66.79
2024-12-31,13:43:27.032707,1235000000,1240000000,1000000.00,20,-59.19,-58.01,-58.64,-60.37,-63.57
2024-12-31,13:43:27.032707,1240000000,1245000000,1000000.00,20,-58.58,-59.71,-59.53,-55.45,-55.70
2024-12-31,13:43:27.032707,1250000000,1255000000,1000000.00,20,-59.00,-53.70,-54.35,-58.72,-57.60
2024-12-31,13:43:27.032707,1245000000,1250000000,1000000.00,20,-54.48,-55.67,-65.37,-65.15,-61.09
2024-12-31,13:43:27.032707,1255000000,1260000000,1000000.00,20,-59.04,-61.73,-68.44,-67.55,-69.76
2024-12-31,13:43:27.032707,1260000000,1265000000,1000000.00,20,-64.51,-59.49,-56.11,-59.51,-61.14
2024-12-31,13:43:27.032707,1270000000,1275000000,1000000.00,20,-72.87,-68.05,-60.34,-56.48,-63.82
2024-12-31,13:43:27.032707,1265000000,1270000000,1000000.00,20,-63.26,-62.30,-63.56,-57.55,-56.54
2024-12-31,13:43:27.032707,1275000000,1280000000,1000000.00,20,-58.81,-57.89,-70.77,-61.07,-56.19
2024-12-31,13:43:27.032707,1280000000,1285000000,1000000.00,20,-55.41,-56.49,-60.16,-61.07,-62.77
2024-12-31,13:43:27.032707,1290000000,1295000000,1000000.00,20,-57.22,-58.54,-64.27,-54.77,-59.81
2024-12-31,13:43:27.032707,1285000000,1290000000,1000000.00,20,-70.78,-59.51,-59.57,-60.83,-55.49
2024-12-31,13:43:27.032707,1295000000,1300000000,1000000.00,20,-56.88,-52.69,-53.71,-58.69,-56.64
2024-12-31,13:43:27.032707,1300000000,1305000000,1000000.00,20,-63.89,-64.14,-61.93,-69.83,-76.37
2024-12-31,13:43:27.032707,1310000000,1315000000,1000000.00,20,-60.00,-57.34,-55.16,-60.30,-65.52
2024-12-31,13:43:27.032707,1305000000,1310000000,1000000.00,20,-64.61,-63.06,-65.76,-61.35,-60.29
2024-12-31,13:43:27.032707,1315000000,1320000000,1000000.00,20,-57.03,-56.13,-57.12,-58.12,-59.59
2024-12-31,13:43:27.032707,1320000000,1325000000,1000000.00,20,-62.90,-67.23,-58.35,-54.59,-62.47
2024-12-31,13:43:27.032707,1330000000,1335000000,1000000.00,20,-59.19,-60.23,-62.94,-57.99,-59.51
2024-12-31,13:43:27.032707,1325000000,1330000000,1000000.00,20,-60.76,-66.27,-65.01,-63.54,-74.20
2024-12-31,13:43:27.032707,1335000000,1340000000,1000000.00,20,-65.87,-65.69,-73.06,-69.73,-64.27
2024-12-31,13:43:27.032707,1340000000,1345000000,1000000.00,20,-58.51,-58.42,-68.77,-66.33,-74.30
2024-12-31,13:43:27.032707,1350000000,1355000000,1000000.00,20,-63.01,-55.73,-55.15,-64.63,-65.07
2024-12-31,13:43:27.032707,1345000000,1350000000,1000000.00,20,-62.94,-62.18,-59.28,-57.57,-57.04
2024-12-31,13:43:27.032707,1355000000,1360000000,1000000.00,20,-62.08,-60.27,-60.98,-54.89,-61.12
2024-12-31,13:43:27.032707,1360000000,1365000000,1000000.00,20,-54.26,-62.14,-61.95,-59.93,-54.34
2024-12-31,13:43:27.032707,1370000000,1375000000,1000000.00,20,-52.15,-52.40,-61.47,-67.91,-66.45
2024-12-31,13:43:27.032707,1365000000,1370000000,1000000.00,20,-60.30,-53.60,-59.97,-63.03,-59.83
2024-12-31,13:43:27.032707,1375000000,1380000000,1000000.00,20,-59.50,-62.43,-57.65,-59.39,-66.90
2024-12-31,13:43:27.032707,1380000000,1385000000,1000000.00,20,-57.06,-56.99,-58.40,-66.23,-59.28
2024-12-31,13:43:27.032707,1390000000,1395000000,1000000.00,20,-59.44,-60.02,-68.98,-62.98,-57.48
2024-12-31,13:43:27.032707,1385000000,1390000000,1000000.00,20,-58.56,-60.95,-65.52,-71.31,-64.78
2024-12-31,13:43:27.032707,1395000000,1400000000,1000000.00,20,-58.18,-53.88,-57.46,-67.21,-61.28
2024-12-31,13:43:27.032707,1400000000,1405000000,1000000.00,20,-64.92,-59.83,-60.01,-62.17,-62.35
2024-12-31,13:43:27.032707,1410000000,1415000000,1000000.00,20,-72.08,-58.48,-55.34,-56.99,-64.06
2024-12-31,13:43:27.032707,1405000000,1410000000,1000000.00,20,-58.84,-67.02,-58.71,-55.02,-55.61
2024-12-31,13:43:27.032707,1415000000,1420000000,1000000.00,20,-61.26,-55.46,-53.44,-65.34,-64.87
2024-12-31,13:43:27.032707,1420000000,1425000000,1000000.00,20,-78.91,-70.76,-67.63,-64.34,-61.44
2024-12-31,13:43:27.032707,1430000000,1435000000,1000000.00,20,-58.66,-56.88,-56.94,-61.58,-57.15
2024-12-31,13:43:27.032707,1425000000,1430000000,1000000.00,20,-60.80,-66.69,-59.28,-54.10,-54.37
2024-12-31,13:43:27.032707,1435000000,1440000000,1000000.00,20,-61.35,-58.02,-61.83,-60.70,-61.74
2024-12-31,13:43:27.032707,1440000000,1445000000,1000000.00,20,-63.84,-65.08,-59.22,-57.16,-59.99
2024-12-31,13:43:27.032707,1450000000,1455000000,1000000.00,20,-59.98,-57.36,-53.79,-57.43,-76.27
2024-12-31,13:43:27.032707,1445000000,1450000000,1000000.00,20,-54.18,-58.55,-74.72,-62.13,-58.49
2024-12-31,13:43:27.032707,1455000000,1460000000,1000000.00,20,-63.71,-65.71,-60.95,-57.35,-59.69
2024-12-31,13:43:27.032707,1460000000,1465000000,1000000.00,20,-56.91,-56.17,-54.37,-57.72,-68.74
2024-12-31,13:43:27.032707,1470000000,1475000000,1000000.00,20,-67.05,-60.39,-65.58,-68.54,-65.25
2024-12-31,13:43:27.032707,1465000000,1470000000,1000000.00,20,-57.83,-66.80,-58.81,-55.75,-55.47
2024-12-31,13:43:27.032707,1475000000,1480000000,1000000.00,20,-59.57,-65.29,-58.06,-62.01,-62.05
2024-12-31,13:43:27.032707,1480000000,1485000000,1000000.00,20,-60.11,-58.38,-59.87,-74.47,-54.47
2024-12-31,13:43:27.032707,1490000000,1495000000,1000000.00,20,-55.03,-59.09,-72.41,-63.23,-64.71
2024-12-31,13:43:27.032707,1485000000,1490000000,1000000.00,20,-61.88,-63.29,-67.11,-69.85,-58.55
2024-12-31,13:43:27.032707,1495000000,1500000000,1000000.00,20,-65.61,-64.63,-57.39,-62.50,-68.00
2024-12-31,13:43:27.032707,1500000000,1505000000,1000000.00,20,-54.01,-54.95,-55.80,-55.04,-57.70
2024-12-31,13:43:27.032707,1510000000,1515000000,1000000.00,20,-67.78,-63.10,-58.23,-53.71,-52.39
2024-12-31,13:43:27.032707,1505000000,1510000000,1000000.00,20,-57.05,-53.82,-52.96,-56.76,-57.12
2024-12-31,13:43:27.032707,1515000000,1520000000,1000000.00,20,-60.44,-59.55,-57.97,-54.81,-56.71
2024-12-31,13:43:27.032707,1520000000,1525000000,1000000.00,20,-59.85,-58.31,-53.30,-53.98,-59.78
2024-12-31,13:43:27.032707,1530000000,1535000000,1000000.00,20,-63.21,-73.53,-62.91,-66.05,-69.91
2024-12-31,13:43:27.032707,1525000000,1530000000,1000000.00,20,-59.36,-56.14,-59.53,-59.76,-60.29
2024-12-31,13:43:27.032707,1535000000,1540000000,1000000.00,20,-58.56,-58.16,-58.53,-63.52,-68.61
2024-12-31,13:43:27.032707,1540000000,1545000000,1000000.00,20,-59.60,-58.45,-61.29,-60.22,-73.06
2024-12-31,13:43:27.032707,1550000000,1555000000,1000000.00,20,-54.85,-52.58,-55.59,-61.98,-65.40
2024-12-31,13:43:27.032707,1545000000,1550000000,1000000.00,20,-86.39,-63.04,-60.76,-62.00,-62.89
2024-12-31,13:43:27.032707,1555000000,1560000000,1000000.00,20,-59.34,-61.20,-58.94,-69.82,-54.51
2024-12-31,13:43:27.032707,1560000000,1565000000,1000000.00,20,-65.73,-60.70,-57.37,-61.34,-65.23
2024-12-31,13:43:27.032707,1570000000,1575000000,1000000.00,20,-62.46,-67.31,-64.11,-61.00,-68.33
2024-12-31,13:43:27.032707,1565000000,1570000000,1000000.00,20,-60.00,-53.06,-55.55,-73.43,-67.91
2024-12-31,13:43:27.032707,1575000000,1580000000,1000000.00,20,-58.11,-59.16,-62.78,-63.14,-66.66
2024-12-31,13:43:27.032707,1580000000,1585000000,1000000.00,20,-55.90,-62.82,-72.26,-70.12,-60.18
2024-12-31,13:43:27.032707,1590000000,1595000000,1000000.00,20,-55.84,-53.03,-53.59,-56.35,-66.96
2024-12-31,13:43:27.032707,1585000000,1590000000,1000000.00,20,-62.59,-61.50,-66.75,-73.63,-60.40
2024-12-31,13:43:27.032707,1595000000,1600000000,1000000.00,20,-57.82,-57.56,-57.26,-67.24,-56.45
2024-12-31,13:43:27.032707,1600000000,1605000000,1000000.00,20,-55.83,-59.61,-56.20,-57.35,-58.85
2024-12-31,13:43:27.032707,1610000000,1615000000,1000000.00,20,-86.51,-56.45,-54.43,-56.48,-62.82
2024-12-31,13:43:27.032707,1605000000,1610000000,1000000.00,20,-59.72,-59.85,-58.80,-67.17,-63.72
2024-12-31,13:43:27.032707,1615000000,1620000000,1000000.00,20,-51.99,-58.91,-57.96,-54.96,-58.78
2024-12-31,13:43:27.032707,1620000000,1625000000,1000000.00,20,-62.61,-67.68,-71.19,-59.46,-64.47
2024-12-31,13:43:27.032707,1630000000,1635000000,1000000.00,20,-65.22,-63.26,-62.99,-60.96,-65.08
2024-12-31,13:43:27.032707,1625000000,1630000000,1000000.00,20,-58.25,-57.60,-67.49,-58.61,-57.19
2024-12-31,13:43:27.032707,1635000000,1640000000,1000000.00,20,-61.28,-63.37,-58.33,-52.91,-51.24
2024-12-31,13:43:27.032707,1640000000,1645000000,1000000.00,20,-62.68,-61.54,-69.69,-65.17,-67.75
2024-12-31,13:43:27.032707,1650000000,1655000000,1000000.00,20,-66.79,-56.39,-56.88,-63.06,-65.23
2024-12-31,13:43:27.032707,1645000000,1650000000,1000000.00,20,-53.45,-54.32,-62.88,-56.42,-55.36
2024-12-31,13:43:27.032707,1655000000,1660000000,1000000.00,20,-63.74,-74.61,-77.56,-56.22,-52.56
2024-12-31,13:43:27.032707,1660000000,1665000000,1000000.00,20,-67.41,-71.65,-62.10,-57.71,-55.09
2024-12-31,13:43:27.032707,1670000000,1675000000,1000000.00,20,-66.64,-53.56,-53.02,-52.78,-55.55
2024-12-31,13:43:27.032707,1665000000,1670000000,1000000.00,20,-87.67,-67.95,-63.21,-60.83,-58.42
2024-12-31,13:43:27.032707,1675000000,1680000000,1000000.00,20,-57.82,-59.41,-55.99,-57.22,-69.95
2024-12-31,13:43:27.032707,1680000000,1685000000,1000000.00,20,-64.11,-63.65,-55.75,-56.81,-63.84
2024-12-31,13:43:27.032707,1690000000,1695000000,1000000.00,20,-57.92,-55.02,-57.92,-57.85,-54.50
2024-12-31,13:43:27.032707,1685000000,1690000000,1000000.00,20,-60.23,-73.55,-64.55,-59.77,-62.48
2024-12-31,13:43:27.032707,1695000000,1700000000,1000000.00,20,-65.07,-63.77,-59.29,-56.14,-57.49
2024-12-31,13:43:27.032707,1700000000,1705000000,1000000.00,20,-52.93,-61.11,-65.83,-71.87,-65.25
2024-12-31,13:43:27.032707,1710000000,1715000000,1000000.00,20,-62.06,-62.36,-60.25,-56.58,-55.11
2024-12-31,13:43:27.032707,1705000000,1710000000,1000000.00,20,-61.77,-61.08,-56.79,-60.21,-72.46
2024-12-31,13:43:27.032707,1715000000,1720000000,1000000.00,20,-56.77,-57.60,-66.55,-60.17,-62.89
2024-12-31,13:43:27.032707,1720000000,1725000000,1000000.00,20,-58.13,-55.61,-59.95,-60.82,-67.78
2024-12-31,13:43:27.032707,1730000000,1735000000,1000000.00,20,-59.95,-58.44,-54.17,-53.10,-60.19
2024-12-31,13:43:27.032707,1725000000,1730000000,1000000.00,20,-58.75,-60.12,-73.17,-68.37,-63.14
2024-12-31,13:43:27.032707,1735000000,1740000000,1000000.00,20,-54.26,-61.16,-63.65,-71.34,-62.81
2024-12-31,13:43:27.032707,1740000000,1745000000,1000000.00,20,-61.70,-60.26,-60.37,-55.80,-56.59
2024-12-31,13:43:27.032707,1750000000,1755000000,1000000.00,20,-62.31,-63.08,-59.77,-57.79,-57.98
2024-12-31,13:43:27.032707,1745000000,1750000000,1000000.00,20,-59.36,-66.37,-56.91,-52.83,-58.69
2024-12-31,13:43:27.032707,1755000000,1760000000,1000000.00,20,-56.31,-56.86,-57.32,-55.16,-61.66
2024-12-31,13:43:27.032707,1760000000,1765000000,1000000.00,20,-54.80,-57.65,-59.37,-56.43,-57.55
2024-12-31,13:43:27.032707,1770000000,1775000000,1000000.00,20,-60.56,-58.52,-67.15,-62.90,-57.13
2024-12-31,13:43:27.032707,1765000000,1770000000,1000000.00,20,-59.17,-66.10,-67.54,-58.97,-69.09
2024-12-31,13:43:27.032707,1775000000,1780000000,1000000.00,20,-60.71,-67.27,-60.88,-54.70,-59.39
2024-12-31,13:43:27.032707,1780000000,1785000000,1000000.00,20,-56.49,-59.36,-60.14,-73.28,-58.33
2024-12-31,13:43:27.032707,1790000000,1795000000,1000000.00,20,-59.65,-60.30,-65.18,-65.29,-62.90
2024-12-31,13:43:27.032707,1785000000,1790000000,1000000.00,20,-61.17,-57.25,-52.86,-55.96,-61.61
2024-12-31,13:43:27.032707,1795000000,1800000000,1000000.00,20,-61.62,-59.53,-74.88,-67.60,-58.89
2024-12-31,13:43:27.032707,1800000000,1805000000,1000000.00,20,-64.19,-69.50,-61.05,-64.27,-71.44
2024-12-31,13:43:27.032707,1810000000,1815000000,1000000.00,20,-57.17,-60.48,-59.58,-58.40,-57.85
2024-12-31,13:43:27.032707,1805000000,1810000000,1000000.00,20,-54.87,-52.91,-54.15,-52.90,-55.60
2024-12-31,13:43:27.032707,1815000000,1820000000,1000000.00,20,-54.52,-56.52,-67.25,-57.96,-51.44
2024-12-31,13:43:27.032707,1820000000,1825000000,1000000.00,20,-58.34,-63.48,-57.83,-56.56,-61.99
2024-12-31,13:43:27.032707,1830000000,1835000000,1000000.00,20,-64.36,-58.31,-59.76,-50.95,-52.14
2024-12-31,13:43:27.032707,1825000000,1830000000,1000000.00,20,-66.18,-73.38,-59.71,-58.90,-69.84
2024-12-31,13:43:27.032707,1835000000,1840000000,1000000.00,20,-56.02,-59.41,-58.03,-59.83,-79.88
2024-12-31,13:43:27.032707,1840000000,1845000000,1000000.00,20,-67.49,-56.64,-53.55,-56.91,-67.86
2024-12-31,13:43:27.032707,1850000000,1855000000,1000000.00,20,-55.07,-64.83,-61.01,-59.90,-62.19
2024-12-31,13:43:27.032707,1845000000,1850000000,1000000.00,20,-59.67,-61.73,-58.91,-69.04,-63.29
2024-12-31,13:43:27.032707,1855000000,1860000000,1000000.00,20,-59.76,-55.23,-53.02,-51.69,-52.74
2024-12-31,13:43:27.032707,1860000000,1865000000,1000000.00,20,-53.21,-58.04,-60.59,-61.96,-58.10
2024-12-31,13:43:27.032707,1870000000,1875000000,1000000.00,20,-55.59,-62.03,-57.78,-67.54,-57.64
2024-12-31,13:43:27.032707,1865000000,1870000000,1000000.00,20,-59.26,-57.95,-58.87,-62.94,-66.71
2024-12-31,13:43:27.032707,1875000000,1880000000,1000000.00,20,-58.48,-57.42,-60.74,-73.50,-60.78
2024-12-31,13:43:27.032707,1880000000,1885000000,1000000.00,20,-57.64,-51.52,-53.54,-60.25,-60.13
2024-12-31,13:43:27.032707,1890000000,1895000000,1000000.00,20,-54.92,-60.21,-56.68,-58.68,-60.57
2024-12-31,13:43:27.032707,1885000000,1890000000,1000000.00,20,-61.41,-70.56,-76.78,-63.61,-72.53
2024-12-31,13:43:27.032707,1895000000,1900000000,1000000.00,20,-58.10,-70.50,-67.38,-57.53,-56.04
2024-12-31,13:43:27.032707,1900000000,1905000000,1000000.00,20,-55.86,-62.63,-64.50,-67.02,-71.25
2024-12-31,13:43:27.032707,1910000000,1915000000,1000000.00,20,-54.75,-53.31,-55.66,-54.71,-53.21
2024-12-31,13:43:27.032707,1905000000,1910000000,1000000.00,20,-63.72,-58.50,-58.67,-57.50,-57.80
2024-12-31,13:43:27.032707,1915000000,1920000000,1000000.00,20,-66.50,-73.41,-69.61,-62.88,-60.05
2024-12-31,13:43:27.032707,1920000000,1925000000,1000000.00,20,-59.31,-55.95,-57.03,-58.45,-75.61
2024-12-31,13:43:27.032707,1930000000,1935000000,1000000.00,20,-71.58,-54.44,-52.67,-59.34,-70.35
2024-12-31,13:43:27.032707,1925000000,1930000000,1000000.00,20,-56.76,-58.91,-57.05,-53.09,-52.96
2024-12-31,13:43:27.032707,1935000000,1940000000,1000000.00,20,-66.00,-61.37,-60.82,-68.36,-61.59
2024-12-31,13:43:27.032707,1940000000,1945000000,1000000.00,20,-62.64,-64.01,-68.51,-76.85,-63.10
2024-12-31,13:43:27.032707,1950000000,1955000000,1000000.00,20,-61.71,-72.31,-60.04,-61.09,-56.50
2024-12-31,13:43:27.032707,1945000000,1950000000,1000000.00,20,-57.98,-62.74,-59.65,-56.54,-67.03
2024-12-31,13:43:27.032707,1955000000,1960000000,1000000.00,20,-68.97,-71.06,-66.66,-66.99,-65.36
2024-12-31,13:43:27.032707,1960000000,1965000000,1000000.00,20,-73.44,-71.33,-69.95,-60.95,-61.81
2024-12-31,13:43:27.032707,1970000000,1975000000,1000000.00,20,-59.19,-57.80,-58.74,-67.49,-56.34
2024-12-31,13:43:27.032707,1965000000,1970000000,1000000.00,20,-53.06,-56.84,-60.69,-55.32,-60.26
2024-12-31,13:43:27.032707,1975000000,1980000000,1000000.00,20,-57.42,-61.35,-61.56,-71.24,-72.23
2024-12-31,13:43:27.032707,1980000000,1985000000,1000000.00,20,-63.30,-67.67,-64.34,-62.21,-62.45
2024-12-31,13:43:27.032707,1990000000,1995000000,1000000.00,20,-59.34,-61.49,-56.73,-56.81,-65.92
2024-12-31,13:43:27.032707,1985000000,1990000000,1000000.00,20,-60.92,-66.51,-62.07,-57.89,-62.48
2024-12-31,13:43:27.032707,1995000000,2000000000,1000000.00,20,-58.30,-58.38,-63.68,-61.08,-66.25
2024-12-31,13:43:27.032707,2000000000,2005000000,1000000.00,20,-64.51,-65.96,-54.82,-53.16,-55.61
2024-12-31,13:43:27.032707,2010000000,2015000000,1000000.00,20,-58.21,-61.42,-65.99,-64.44,-68.98
2024-12-31,13:43:27.032707,2005000000,2010000000,1000000.00,20,-69.00,-76.78,-68.84,-63.81,-60.71
2024-12-31,13:43:27.032707,2015000000,2020000000,1000000.00,20,-60.65,-62.76,-55.32,-51.21,-50.57
2024-12-31,13:43:27.032707,2020000000,2025000000,1000000.00,20,-57.48,-63.40,-74.73,-71.90,-64.48
2024-12-31,13:43:27.032707,2030000000,2035000000,1000000.00,20,-59.79,-59.58,-57.64,-55.29,-55.90
2024-12-31,13:43:27.032707,2025000000,2030000000,1000000.00,20,-70.80,-68.76,-55.94,-53.77,-60.19
2024-12-31,13:43:27.032707,2035000000,2040000000,1000000.00,20,-56.79,-56.84,-67.30,-62.66,-60.51
2024-12-31,13:43:27.032707,2040000000,2045000000,1000000.00,20,-62.97,-58.30,-56.82,-58.30,-68.95
2024-12-31,13:43:27.032707,2050000000,2055000000,1000000.00,20,-55.40,-59.03,-57.87,-57.76,-56.43
2024-12-31,13:43:27.032707,2045000000,2050000000,1000000.00,20,-53.62,-59.73,-56.41,-55.34,-61.72
2024-12-31,13:43:27.032707,2055000000,2060000000,1000000.00,20,-79.41,-65.14,-65.73,-63.87,-56.59
2024-12-31,13:43:27.032707,2060000000,2065000000,1000000.00,20,-61.32,-57.08,-62.47,-59.64,-57.58
2024-12-31,13:43:27.032707,2070000000,2075000000,1000000.00,20,-60.86,-64.93,-66.75,-60.76,-56.69
2024-12-31,13:43:27.032707,2065000000,2070000000,1000000.00,20,-54.55,-53.63,-55.58,-58.71,-69.41
2024-12-31,13:43:27.032707,2075000000,2080000000,1000000.00,20,-72.75,-56.48,-63.32,-64.23,-59.87
2024-12-31,13:43:27.032707,2080000000,2085000000,1000000.00,20,-58.47,-63.96,-76.84,-63.18,-65.82
2024-12-31,13:43:27.032707,2090000000,2095000000,1000000.00,20,-62.38,-69.12,-61.79,-60.78,-64.40
2024-12-31,13:43:27.032707,2085000000,2090000000,1000000.00,20,-56.44,-61.58,-67.36,-58.68,-60.05
2024-12-31,13:43:27.032707,2095000000,2100000000,1000000.00,20,-65.21,-58.60,-64.63,-61.52,-58.47
2024-12-31,13:43:27.032707,2100000000,2105000000,1000000.00,20,-64.90,-55.35,-51.05,-54.25,-63.94
2024-12-31,13:43:27.032707,2110000000,2115000000,1000000.00,20,-59.87,-64.16,-61.44,-60.87,-65.92
2024-12-31,13:43:27.032707,2105000000,2110000000,1000000.00,20,-62.73,-61.48,-60.70,-60.26,-57.57
2024-12-31,13:43:27.032707,2115000000,2120000000,1000000.00,20,-63.13,-62.50,-72.53,-58.58,-61.71
2024-12-31,13:43:27.032707,2120000000,2125000000,1000000.00,20,-55.57,-65.49,-56.61,-56.57,-59.16
2024-12-31,13:43:27.032707,2130000000,2135000000,1000000.00,20,-81.71,-56.57,-52.73,-57.13,-69.09
2024-12-31,13:43:27.032707,2125000000,2130000000,1000000.00,20,-65.72,-71.29,-69.51,-56.57,-55.35
2024-12-31,13:43:27.032707,2135000000,2140000000,1000000.00,20,-58.54,-66.44,-68.67,-69.41,-56.25
2024-12-31,13:43:27.032707,2140000000,2145000000,1000000.00,20,-62.73,-72.16,-60.04,-57.51,-61.58
2024-12-31,13:43:27.032707,2150000000,2155000000,1000000.00,20,-64.05,-61.30,-58.25,-64.34,-54.72
2024-12-31,13:43:27.032707,2145000000,2150000000,1000000.00,20,-56.31,-57.67,-53.59,-53.33,-55.41
2024-12-31,13:43:27.032707,2155000000,2160000000,1000000.00,20,-68.33,-67.70,-62.93,-54.21,-47.94
2024-12-31,13:43:27.032707,2160000000,2165000000,1000000.00,20,-59.37,-56.39,-57.74,-57.61,-56.52
2024-12-31,13:43:27.032707,2170000000,2175000000,1000000.00,20,-60.92,-69.10,-64.51,-65.08,-55.20
2024-12-31,13:43:27.032707,2165000000,2170000000,1000000.00,20,-53.95,-56.86,-54.49,-55.00,-64.32
2024-12-31,13:43:27.032707,2175000000,2180000000,1000000.00,20,-73.70,-67.70,-62.53,-57.68,-59.81
2024-12-31,13:43:27.032707,2180000000,2185000000,1000000.00,20,-55.64,-59.26,-72.47,-64.37,-53.96
2024-12-31,13:43:27.032707,2190000000,2195000000,1000000.00,20,-55.72,-61.02,-70.87,-63.74,-56.75
2024-12-31,13:43:27.032707,2185000000,2190000000,1000000.00,20,-62.23,-66.92,-67.14,-67.25,-74.73
2024-12-31,13:43:27.032707,2195000000,2200000000,1000000.00,20,-68.63,-71.61,-60.41,-60.82,-67.48
2024-12-31,13:43:27.032707,2200000000,2205000000,1000000.00,20,-57.62,-63.08,-67.09,-59.94,-58.92
2024-12-31,13:43:27.032707,2210000000,2215000000,1000000.00,20,-58.03,-55.95,-58.37,-62.48,-66.06
2024-12-31,13:43:27.032707,2205000000,2210000000,1000000.00,20,-65.12,-63.57,-59.81,-59.80,-62.02
2024-12-31,13:43:27.032707,2215000000,2220000000,1000000.00,20,-53.69,-57.94,-64.57,-57.32,-53.72
2024-12-31,13:43:27.032707,2220000000,2225000000,1000000.00,20,-59.70,-54.55,-53.15,-56.13,-60.60
2024-12-31,13:43:27.032707,2230000000,2235000000,1000000.00,20,-56.57,-59.37,-63.38,-54.64,-60.31
2024-12-31,13:43:27.032707,2225000000,2230000000,1000000.00,20,-65.09,-60.56,-57.04,-61.07,-79.67
2024-12-31,13:43:27.032707,2235000000,2240000000,1000000.00,20,-65.11,-61.65,-53.74,-51.74,-55.81
2024-12-31,13:43:27.032707,2240000000,2245000000,1000000.00,20,-55.04,-54.55,-52.19,-52.28,-62.88
2024-12-31,13:43:27.032707,2250000000,2255000000,1000000.00,20,-64.55,-62.70,-62.38,-57.94,-64.42
2024-12-31,13:43:27.032707,2245000000,2250000000,1000000.00,20,-66.61,-75.60,-73.16,-61.76,-59.92
2024-12-31,13:43:27.032707,2255000000,2260000000,1000000.00,20,-59.61,-58.52,-62.18,-59.63,-55.14
2024-12-31,13:43:27.032707,2260000000,2265000000,1000000.00,20,-54.40,-59.12,-76.35,-66.06,-77.56
2024-12-31,13:43:27.032707,2270000000,2275000000,1000000.00,20,-62.13,-69.61,-64.95,-64.31,-67.54
2024-12-31,13:43:27.032707,2265000000,2270000000,1000000.00,20,-56.56,-71.01,-56.83,-62.25,-55.62
2024-12-31,13:43:27.032707,2275000000,2280000000,1000000.00,20,-58.76,-63.73,-58.87,-80.22,-64.12
2024-12-31,13:43:27.032707,2280000000,2285000000,1000000.00,20,-59.72,-57.21,-60.14,-65.32,-61.77
2024-12-31,13:43:27.032707,2290000000,2295000000,1000000.00,20,-56.17,-55.69,-57.39,-66.47,-57.43
2024-12-31,13:43:27.032707,2285000000,2290000000,1000000.00,20,-58.69,-66.34,-64.68,-55.89,-54.44
2024-12-31,13:43:27.032707,2295000000,2300000000,1000000.00,20,-60.29,-55.25,-57.82,-65.93,-72.28
2024-12-31,13:43:27.032707,2300000000,2305000000,1000000.00,20,-63.91,-64.72,-66.03,-68.20,-61.45
2024-12-31,13:43:27.032707,2310000000,2315000000,1000000.00,20,-61.21,-69.49,-58.62,-62.01,-62.82
2024-12-31,13:43:27.032707,2305000000,2310000000,1000000.00,20,-54.95,-56.11,-87.06,-60.82,-52.06
